TABLE_NAME                               TABLESPACE_NAME                        
POSSIBLE_ANTIBODIES                      D_A_M004                               
PO_BATCH                                 D_A_M004                               
PO_BATCH_ENTRY                           D_A_M004                               
PO_BATCH_ENTRY3208DRR                    D_A_M004                               
PO_NUMBER_SEED                           D_R_M005                               
PO_RECEIPT                               D_A_M004                               
PO_RECEIPT1233DRR                        D_A_M004                               
PPR_CONSENT_POLICY                       D_A_M004                               
PPR_CONSENT_STATUS                       D_A_M004                               
PPR_CONSENT_STATUS7592DRR                D_A_M004                               
PP_AUDIT_EVENT                           D_A_M004                               
PP_AUDIT_EVENT2247DRR                    D_A_M004                               
PP_ERROR_LOG                             D_A_M008                               
PP_ERROR_LOGC486DRR                      D_A_M008                               
PRACTICE_SITE                            D_R_M010                               
PRACTICE_SITE_MSG_ROUTING                D_R_M010                               
PRACTICE_SITE_RELTN                      D_R_M010                               
PRACTICE_SITE_TYPE_RELTN                 D_R_M010                               
PRAC_SITE_REF_APPT_TYPE                  D_R_M010                               
PRAC_SITE_SPECIALTY_RELTN                D_R_M010                               
PRECOMPONENT_ORDER4273DRR                D_A_M008                               
PRECOMPONENT_ORDER_RELTN                 D_A_M008                               
PREDEFINED_PREFS                         D_R_M005                               
PRED_GRAPH                               D_A_M004                               
PRED_GRAPH_ITEM                          D_A_M004                               
PRED_GRAPH_ITEM_PROP                     D_A_M004                               
PRED_GRAPH_RELTN                         D_A_M004                               
PREEXIST_CONDITION                       D_A_M004                               
PREFDIR_ACL                              D_R_M005                               
PREFDIR_ALIAS                            D_R_M005                               
PREFDIR_ALLOWEDVALUES                    D_R_M005                               
PREFDIR_CONTEXT                          D_R_M005                               
PREFDIR_DESCENDANT                       D_R_M005                               
PREFDIR_DESCRIPTION                      D_R_M005                               
PREFDIR_DISPLAYNAME                      D_R_M005                               
PREFDIR_ENTRY                            D_R_M005                               
PREFDIR_ENTRYDATA                        D_R_M005                               
PREFDIR_GROUP                            D_R_M005                               
PREFDIR_MULTIVALUE                       D_R_M005                               
PREFDIR_POINTER                          D_R_M005                               
PREFDIR_POLICY                           D_R_M005                               
PREFDIR_ROOT                             D_R_M005                               
PREFDIR_SOURCE                           D_R_M005                               
PREFDIR_TYPE                             D_R_M005                               
PREFDIR_VALUE                            D_R_M005                               
PREFERENCE_CARD                          D_R_M005                               
PREFERENCE_NODE                          D_A_M004                               
PREFERENCE_VALUE                         D_A_M004                               
PREFIX_GROUP                             D_R_M005                               
PREFIX_REPORT_R                          D_R_M005                               
PREFIX_RPT_FONT_INFO                     D_R_M005                               
PREF_CARD_DEFAULT                        D_R_M005                               
PREF_CARD_DEF_DETAIL                     D_R_M005                               
PREF_CARD_PICK_LIST                      D_R_M005                               
PREF_CARD_RECENT_A0179DRR                D_A_M004                               
PREF_CARD_RECENT_AVERAGE                 D_A_M004                               
PREF_CARD_SEGMENT                        D_R_M005                               
PREGNANCY_ACTION                         D_A_M004                               
PREGNANCY_ACTION2023DRR                  D_A_M004                               
PREGNANCY_CHILD                          D_A_M004                               
PREGNANCY_CHILD2024DRR                   D_A_M004                               
PREGNANCY_CHILD_EN2025DRR                D_A_M004                               
PREGNANCY_CHILD_ENTITY_R                 D_A_M004                               
PREGNANCY_DETAIL                         D_A_M004                               
PREGNANCY_DETAIL2082DRR                  D_A_M004                               
PREGNANCY_ENTITY_R                       D_A_M004                               
PREGNANCY_ENTITY_R2027DRR                D_A_M004                               
PREGNANCY_ESTIMATE                       D_A_M004                               
PREGNANCY_ESTIMATE2028DRR                D_A_M004                               
PREGNANCY_INFORMAT4698DRR                D_A_M009                               
PREGNANCY_INFORMATION                    D_A_M009                               
PREGNANCY_INSTANCE                       D_A_M004                               
PREGNANCY_INSTANCE2029DRR                D_A_M004                               
PREGNANCY_SEC_LBL                        D_A_M011                               
PREGNANCY_SEC_LBL7047DRR                 D_A_M011                               
PREG_BR_CONFIG_HISTORY                   D_R_M007                               
PRESCRIPTION_DATAA813DRR                 D_A_M007                               
PRESENTING_PROBLEM                       D_R_M009                               
PRESENTING_PROBLEM_RELTN                 D_R_M009                               
PREV_ADMISSIONA816DRR                    D_A_M007                               
PRE_SORTIEA798DRR                        D_A_M007                               
PRICE_CODE_EXCEPTION                     D_R_M005                               
PRICE_RANGE                              D_R_M005                               
PRICE_SCHED                              D_R_M005                               
PRICE_SCHEDULE_ADJ                       D_R_M005                               
PRICE_SCHED_ITEMS                        D_R_M005                               
PRICE_SCHED_ITEMS_HIST                   D_A_M009                               
PRIMER_KIT_SPECIFICITY                   D_R_M005                               
PRINCIPLE_TYPE_VOCAB_RELTN               D_R_M005                               
PRINTER                                  D_R_M005                               
PRIVILEGE                                D_R_M005                               
PRIVILEGE_DEF                            D_R_M007                               
PRIVILEGE_DELETION                       D_A_M004                               
PRIVILEGE_EXCEPTION                      D_R_M005                               
PRIVILEGE_EXCEPTION_DEF                  D_R_M007                               
PRIV_GROUP_RELTN                         D_R_M007                               
PRIV_LOC_RELTN                           D_R_M005                               
PRIX_ACCORDEA817DRR                      D_A_M007                               
PROBE_INFORMATION                        D_R_M005                               
PROBLEM                                  D_A_M004                               
PROBLEM0859DRR                           D_A_M004                               
PROBLEM_ACTION                           D_A_M004                               
PROBLEM_ACTION1002DRR                    D_A_M004                               
PROBLEM_COMMENT                          D_A_M004                               
PROBLEM_COMMENT0717DRR                   D_A_M004                               
PROBLEM_DISCIPLINE                       D_A_M004                               
PROBLEM_DISCIPLINE2395DRR                D_A_M004                               
PROBLEM_EXT_DATA                         D_A_M010                               
PROBLEM_EXT_DATA6243DRR                  D_A_M010                               
PROBLEM_PRSNL_R                          D_A_M004                               
PROBLEM_PRSNL_R0861DRR                   D_A_M004                               
PROBLEM_SEC_LBL                          D_A_M010                               
PROBLEM_SEC_LBL6371DRR                   D_A_M010                               
PROCEDURE                                D_A_M004                               
PROCEDURE0182DRR                         D_A_M004                               
PROCEDURE_ACTION                         D_A_M004                               
PROCEDURE_ACTION1521DRR                  D_A_M004                               
PROCEDURE_CODE_TIER                      D_R_M005                               
PROCEDURE_DIAGNOSIF161DRR                D_A_M008                               
PROCEDURE_DIAGNOSIS_RELTN                D_A_M008                               
PROCEDURE_EXT_DATA                       D_A_M010                               
PROCEDURE_EXT_DATA6257DRR                D_A_M010                               
PROCEDURE_HIST                           D_A_M008                               
PROCEDURE_HISTB647DRR                    D_A_M008                               
PROCEDURE_ORDER_RE7153DRR                D_A_M011                               
PROCEDURE_ORDER_RELTN                    D_A_M011                               
PROCEDURE_PROCEDUR6288DRR                D_A_M010                               
PROCEDURE_PROCEDURE_RELTN                D_A_M010                               
PROCEDURE_SEC_LBL                        D_A_M011                               
PROCEDURE_SEC_LBL7267DRR                 D_A_M011                               
PROCEDURE_SPECIMEN_TYPE                  D_R_M005                               
PROCESSING_TASK                          D_A_M004                               
PROCESSING_TASK0184DRR                   D_A_M004                               
PROC_CLASSIFICATIO3586DRR                D_A_M004                               
PROC_CLASSIFICATION                      D_A_M004                               
PROC_INSTRMT_PROTCL_R                    D_R_M005                               
PROC_MODIFIER                            D_A_M004                               
PROC_MODIFIER3183DRR                     D_A_M004                               
PROC_PRSNL_RELTN                         D_A_M004                               
PROC_PRSNL_RELTN5856DRR                  D_A_M004                               
PRODUCT                                  D_A_M004                               
PRODUCT_ABORH                            D_R_M005                               
PRODUCT_BARCODE                          D_R_M005                               
PRODUCT_CATEGORY                         D_R_M005                               
PRODUCT_CLASS                            D_R_M005                               
PRODUCT_DEFAULT_ADDRESS                  D_A_M004                               
PRODUCT_EVENT                            D_A_M004                               
PRODUCT_EVENT0796DRR                     D_A_M004                               
PRODUCT_INDEX                            D_R_M005                               
PRODUCT_NOTE                             D_A_M004                               
PRODUCT_PATIENT_ABORH                    D_R_M005                               
PRODUCT_RH_PHENOTYPE                     D_A_M004                               
PROD_DISPENSE_HX                         D_A_M004                               
PROD_DISPENSE_HX1603DRR                  D_A_M004                               
PROD_ORD_PROD_IDX_R                      D_R_M009                               
PROFICIENCY_EVENT                        D_A_M004                               
PROFILE_RESOURCE_LIST                    D_R_M005                               
PROFILE_TASK_R                           D_R_M005                               
PROJET_SOINSA840DRR                      D_A_M007                               
PROJET_SOINS_DETA841DRR                  D_A_M007                               
PROP_ACTION                              D_A_M004                               
PROP_COMMENT                             D_A_M004                               
PROP_COMMENT3852DRR                      D_A_M004                               
PROP_DETAIL                              D_A_M004                               
PROP_DETAIL3032DRR                       D_A_M004                               
PROP_ORDER                               D_A_M004                               
PROP_ORDER2787DRR                        D_A_M004                               
PROP_RESULT                              D_A_M004                               
PROP_RESULT2789DRR                       D_A_M004                               
PROTOCOL_ORDER_STA3322DRR                D_A_M006                               
PROTOCOL_ORDER_STAT                      D_A_M006                               
PROT_ALIAS                               D_R_M005                               
PROT_AMD_COMMITTEE_RELTN                 D_R_M005                               
PROT_AMENDMENT                           D_R_M005                               
PROT_ARM                                 D_R_M005                               
PROT_COHORT                              D_R_M005                               
PROT_CRPC_BILLING                        D_A_M009                               
PROT_CRPC_BILL_MODIFIER                  D_A_M009                               
PROT_DEFAULT_ROLES                       D_R_M005                               
PROT_ELIG_QUEST                          D_R_M005                               
PROT_GRANT_SPONSOR                       D_R_M005                               
PROT_MASTER                              D_R_M005                               
PROT_MODALITY                            D_R_M005                               
PROT_OBJECTIVE                           D_R_M005                               
PROT_QUESTIONNAIRE                       D_R_M005                               
PROT_REGULATORY_REQ                      D_R_M005                               
PROT_ROLE                                D_R_M005                               
PROT_ROLE_ACCESS                         D_R_M005                               
PROT_STRATUM                             D_R_M005                               
PROT_STRATUM_SUSP                        D_R_M005                               
PROT_SUSPENSION                          D_R_M005                               
PROVENANCE_ALLERGY                       D_A_M010                               
PROVENANCE_ALLERGYF164DRR                D_A_M010                               
PROVENANCE_CARDIOLF515DRR                D_A_M010                               
PROVENANCE_CARDIOLOGY                    D_A_M010                               
PROVENANCE_DOCUMEN6188DRR                D_A_M009                               
PROVENANCE_DOCUMENT                      D_A_M009                               
PROVENANCE_ENCOUNT6233DRR                D_A_M010                               
PROVENANCE_ENCOUNTER                     D_A_M010                               
PROVENANCE_GEN_LAB                       D_A_M010                               
PROVENANCE_GEN_LABF167DRR                D_A_M010                               
PROVENANCE_IMMUNIZ6253DRR                D_A_M010                               
PROVENANCE_IMMUNIZATION                  D_A_M010                               
PROVENANCE_MICROBIF511DRR                D_A_M010                               
PROVENANCE_MICROBIOLOGY                  D_A_M010                               
PROVENANCE_ORDER                         D_A_M010                               
PROVENANCE_ORDERF166DRR                  D_A_M010                               
PROVENANCE_PATDEMO                       D_A_M010                               
PROVENANCE_PATDEMO6297DRR                D_A_M010                               
PROVENANCE_PATHOLOF507DRR                D_A_M010                               
PROVENANCE_PATHOLOGY                     D_A_M010                               
PROVENANCE_PROBLEM                       D_A_M010                               
PROVENANCE_PROBLEM6251DRR                D_A_M010                               
PROVENANCE_PROCEDU6252DRR                D_A_M010                               
PROVENANCE_PROCEDURE                     D_A_M010                               
PROVENANCE_RADIOLOF503DRR                D_A_M010                               
PROVENANCE_RADIOLOGY                     D_A_M010                               
PROVENANCE_VITAL                         D_A_M010                               
PROVENANCE_VITALF165DRR                  D_A_M010                               
PROVIDER_ENROLLMENT                      D_R_M010                               
PROVIDER_TAXONOMY                        D_R_M005                               
PROV_ALLERGY_ENTITF168DRR                D_A_M010                               
PROV_ALLERGY_ENTITY                      D_A_M010                               
PROV_ALLERGY_ENTY_C854DRR                D_A_M010                               
PROV_ALLERGY_ENTY_PRTCPNT                D_A_M010                               
PROV_ALLERGY_PARTICIPANT                 D_A_M010                               
PROV_ALLERGY_PARTIF170DRR                D_A_M010                               
PROV_CARD_ENTITY                         D_A_M010                               
PROV_CARD_ENTITYF516DRR                  D_A_M010                               
PROV_CARD_ENTY_PRTCPNT                   D_A_M010                               
PROV_CARD_ENTY_PRTF517DRR                D_A_M010                               
PROV_CARD_PARTICIPANT                    D_A_M010                               
PROV_CARD_PARTICIPF518DRR                D_A_M010                               
PROV_DOC_ENTITY                          D_A_M010                               
PROV_DOC_ENTITYF171DRR                   D_A_M010                               
PROV_DOC_ENTY_PRTCC970DRR                D_A_M010                               
PROV_DOC_ENTY_PRTCPNT                    D_A_M010                               
PROV_DOC_PARTICIPAF172DRR                D_A_M010                               
PROV_DOC_PARTICIPANT                     D_A_M010                               
PROV_ENCNTR_ENTITY                       D_A_M010                               
PROV_ENCNTR_ENTITYF173DRR                D_A_M010                               
PROV_ENCNTR_ENTY_PD756DRR                D_A_M010                               
PROV_ENCNTR_ENTY_PRTCPNT                 D_A_M010                               
PROV_ENCNTR_PARTICF174DRR                D_A_M010                               
PROV_ENCNTR_PARTICIPANT                  D_A_M010                               
PROV_GENLAB_ENTY_PD757DRR                D_A_M010                               
PROV_GENLAB_ENTY_PRTCPNT                 D_A_M010                               
PROV_GEN_LAB_ENTITF175DRR                D_A_M010                               
PROV_GEN_LAB_ENTITY                      D_A_M010                               
PROV_GEN_LAB_PARTICIPANT                 D_A_M010                               
PROV_GEN_LAB_PARTIF176DRR                D_A_M010                               
PROV_IMMUN_ENTITY                        D_A_M010                               
PROV_IMMUN_ENTITYF177DRR                 D_A_M010                               
PROV_IMMUN_ENTY_PRD758DRR                D_A_M010                               
PROV_IMMUN_ENTY_PRTCPNT                  D_A_M010                               
PROV_IMMUN_PARTICIF178DRR                D_A_M010                               
PROV_IMMUN_PARTICIPANT                   D_A_M010                               
PROV_MICRO_ENTITY                        D_A_M010                               
PROV_MICRO_ENTITYF512DRR                 D_A_M010                               
PROV_MICRO_ENTY_PRF513DRR                D_A_M010                               
PROV_MICRO_ENTY_PRTCPNT                  D_A_M010                               
PROV_MICRO_PARTICIF514DRR                D_A_M010                               
PROV_MICRO_PARTICIPANT                   D_A_M010                               
PROV_ORDER_ENTITY                        D_A_M010                               
PROV_ORDER_ENTITYF179DRR                 D_A_M010                               
PROV_ORDER_ENTY_PRF447DRR                D_A_M010                               
PROV_ORDER_ENTY_PRTCPNT                  D_A_M010                               
PROV_ORDER_PARTICIF180DRR                D_A_M010                               
PROV_ORDER_PARTICIPANT                   D_A_M010                               
PROV_PATDEMO_ENTIT6299DRR                D_A_M010                               
PROV_PATDEMO_ENTITY                      D_A_M010                               
PROV_PATDEMO_ENTY_6301DRR                D_A_M010                               
PROV_PATDEMO_ENTY_PRTCPNT                D_A_M010                               
PROV_PATDEMO_PARTI6298DRR                D_A_M010                               
PROV_PATDEMO_PARTICIPANT                 D_A_M010                               
PROV_PATH_ENTITY                         D_A_M010                               
PROV_PATH_ENTITYF508DRR                  D_A_M010                               
PROV_PATH_ENTY_PRTCPNT                   D_A_M010                               
PROV_PATH_ENTY_PRTF509DRR                D_A_M010                               
PROV_PATH_PARTICIPANT                    D_A_M010                               
PROV_PATH_PARTICIPF510DRR                D_A_M010                               
PROV_PROB_ENTITY                         D_A_M010                               
PROV_PROB_ENTITYF181DRR                  D_A_M010                               
PROV_PROB_ENTY_PRTCPNT                   D_A_M010                               
PROV_PROB_ENTY_PRTF448DRR                D_A_M010                               
PROV_PROB_PARTICIPANT                    D_A_M010                               
PROV_PROB_PARTICIPF182DRR                D_A_M010                               
PROV_PROC_ENTITY                         D_A_M010                               
PROV_PROC_ENTITYF183DRR                  D_A_M010                               
PROV_PROC_ENTY_PRTCPNT                   D_A_M010                               
PROV_PROC_ENTY_PRTF449DRR                D_A_M010                               
PROV_PROC_PARTICIPANT                    D_A_M010                               
PROV_PROC_PARTICIPF184DRR                D_A_M010                               
PROV_RAD_ENTITY                          D_A_M010                               
PROV_RAD_ENTITYF504DRR                   D_A_M010                               
PROV_RAD_ENTY_PRTCF505DRR                D_A_M010                               
PROV_RAD_ENTY_PRTCPNT                    D_A_M010                               
PROV_RAD_PARTICIPAF506DRR                D_A_M010                               
PROV_RAD_PARTICIPANT                     D_A_M010                               
PROV_VITAL_ENTITY                        D_A_M010                               
PROV_VITAL_ENTITYF185DRR                 D_A_M010                               
PROV_VITAL_ENTY_PRF450DRR                D_A_M010                               
PROV_VITAL_ENTY_PRTCPNT                  D_A_M010                               
PROV_VITAL_PARTICIF186DRR                D_A_M010                               
PROV_VITAL_PARTICIPANT                   D_A_M010                               
PROXY                                    D_R_M005                               
PROXY_EXEMPTIONS                         D_R_M005                               
PROXY_GROUP                              D_R_M005                               
PRSNL                                    D_R_M005                               
PRSNL_ALIAS                              D_R_M005                               
PRSNL_CLASS_NODE_R                       D_R_M005                               
PRSNL_CODE_VALUE_R                       D_R_M010                               
PRSNL_COMMENT                            D_R_M010                               
PRSNL_CURRENT_LOC                        D_R_M005                               
PRSNL_GROUP                              D_R_M005                               
PRSNL_GROUP_ORG_RELTN                    D_R_M005                               
PRSNL_GROUP_POOL                         D_R_M005                               
PRSNL_GROUP_POOL_ROUTING_R               D_R_M005                               
PRSNL_GROUP_RELTN                        D_R_M005                               
PRSNL_INFO                               D_R_M005                               
PRSNL_LOCATION_R                         D_R_M005                               
PRSNL_LOC_RELTN                          D_A_M004                               
PRSNL_LOC_TEMPLATE_RELTN                 D_A_M004                               
PRSNL_NOTIFY                             D_R_M005                               
PRSNL_NOTIFY_PPR                         D_R_M005                               
PRSNL_ORG_RELTN                          D_R_M005                               
PRSNL_ORG_RELTN_TYPE                     D_R_M005                               
PRSNL_OUT_OF_OFFICE                      D_A_M009                               
PRSNL_OUT_OF_OFFICE_DIST                 D_A_M009                               
PRSNL_PRIV                               D_R_M005                               
PRSNL_PRIV_COMPONENT                     D_R_M005                               
PRSNL_PRIV_DETAIL                        D_R_M005                               
PRSNL_PRSNL_RELTN                        D_A_M004                               
PRSNL_RELTN                              D_R_M005                               
PRSNL_RELTN_ACTIVI8245DRR                D_A_M004                               
PRSNL_RELTN_ACTIVITY                     D_A_M004                               
PRSNL_RELTN_CHILD                        D_R_M005                               
PRSNL_ROLE_ORG_POS_RELTN                 D_R_M005                               
PRSNL_ROLE_PROFILE                       D_R_M010                               
PRSNL_ROLE_PROFILE_ADDN                  D_R_M005                               
PRSNL_ROLE_PROFILE_ATTR                  D_R_M010                               
PRSNL_ROLE_TYPE                          D_A_M004                               
PRSNL_ROLE_TYPE_RESP                     D_A_M004                               
PRSNL_SERVICE_RESOURCE_RELTN             D_R_M005                               
PRSNL_SPECIALTY_LOC_RELTN                D_R_M009                               
PRSNL_SPECIALTY_RELTN                    D_R_M009                               
PRSNL_SUSPENSION                         D_A_M004                               
PRSNL_TEXT_RELTN                         D_R_M005                               
PSN_PPR_RELTN                            D_R_M005                               
PT_CONSENT                               D_A_M004                               
PT_CONSENT3953DRR                        D_A_M004                               
PT_CONTROL                               D_A_M004                               
PT_CONTROL4172DRR                        D_A_M004                               
PT_ELIG_CONSENT_RE5046DRR                D_A_M004                               
PT_ELIG_CONSENT_RELTN                    D_A_M004                               
PT_ELIG_RESULT                           D_A_M004                               
PT_ELIG_RESULT4867DRR                    D_A_M004                               
PT_ELIG_TRACKING                         D_A_M004                               
PT_ELIG_TRACKING7196DRR                  D_A_M004                               
PT_ELIG_TRACKING_N2823DRR                D_A_M006                               
PT_ELIG_TRACKING_NOTES                   D_A_M006                               
PT_INTEREST_COMMEN6232DRR                D_A_M010                               
PT_INTEREST_COMMENT                      D_A_M010                               
PT_PROT_PRESCREEN                        D_A_M004                               
PT_PROT_PRESCREEN0607DRR                 D_A_M004                               
PT_PROT_PRESCREEN_3528DRR                D_A_M006                               
PT_PROT_PRESCREEN_TEST                   D_A_M006                               
PT_PROT_REG                              D_A_M004                               
PT_PROT_REG7197DRR                       D_A_M004                               
PT_REG_CONSENT_REL4303DRR                D_A_M004                               
PT_REG_CONSENT_RELTN                     D_A_M004                               
PT_REG_ELIG_RELTN                        D_A_M004                               
PT_REG_ELIG_RELTN4962DRR                 D_A_M004                               
PUBSUB_CONSUMER                          D_R_M010                               
PUBSUB_EVENT                             D_R_M010                               
PUBSUB_EVENT_SCHEMA                      D_R_M010                               
PUBSUB_SUBSCRIPTION                      D_R_M010                               
PUBSUB_TOPIC                             D_R_M010                               
PULL_FOLDERS                             D_A_M004                               
PULL_FOLDERS0886DRR                      D_A_M004                               
PULL_LIST                                D_A_M004                               
PULL_LIST_CONTROLS                       D_R_M005                               
PULL_ORD_SCHED                           D_A_M004                               
PULL_ORD_SCHED0888DRR                    D_A_M004                               
PULL_TRANS_REQ                           D_A_M004                               
PULSE_GEN                                D_A_M008                               
PULSE_GENC349DRR                         D_A_M008                               
PULSE_GEN_ASSOC_HI4296DRR                D_A_M008                               
PULSE_GEN_ASSOC_HIST                     D_A_M008                               
PULSE_GEN_ATP                            D_A_M008                               
PULSE_GEN_ATPC350DRR                     D_A_M008                               
PULSE_GEN_EPISODE                        D_A_M008                               
PULSE_GEN_EPISODEC352DRR                 D_A_M008                               
PULSE_GEN_LEAD                           D_A_M008                               
PULSE_GEN_LEADC353DRR                    D_A_M008                               
PULSE_GEN_MEAS                           D_A_M008                               
PULSE_GEN_MEASC354DRR                    D_A_M008                               
PULSE_GEN_MEAS_BATC355DRR                D_A_M008                               
PULSE_GEN_MEAS_BATT                      D_A_M008                               
PULSE_GEN_MEAS_CAP                       D_A_M008                               
PULSE_GEN_MEAS_CAPC356DRR                D_A_M008                               
PULSE_GEN_MEAS_CHAC357DRR                D_A_M008                               
PULSE_GEN_MEAS_CHAN                      D_A_M008                               
PULSE_GEN_MEAS_HCHAN                     D_A_M008                               
PULSE_GEN_MEAS_HCHC358DRR                D_A_M008                               
PULSE_GEN_PID                            D_A_M008                               
PULSE_GEN_SESSION                        D_A_M008                               
PULSE_GEN_SESSIONC359DRR                 D_A_M008                               
PULSE_GEN_SESSION_C360DRR                D_A_M008                               
PULSE_GEN_SESSION_DOC                    D_A_M008                               
PULSE_GEN_SET                            D_A_M008                               
PULSE_GEN_SETC361DRR                     D_A_M008                               
PULSE_GEN_SET_BRADC362DRR                D_A_M008                               
PULSE_GEN_SET_BRADY                      D_A_M008                               
PULSE_GEN_SET_CHAN                       D_A_M008                               
PULSE_GEN_SET_CHANC363DRR                D_A_M008                               
PULSE_GEN_SET_CRT                        D_A_M008                               
PULSE_GEN_SET_CRTC364DRR                 D_A_M008                               
PULSE_GEN_SET_MAG                        D_A_M008                               
PULSE_GEN_SET_MAGC365DRR                 D_A_M008                               
PULSE_GEN_SET_NODE                       D_A_M008                               
PULSE_GEN_SET_NODEC366DRR                D_A_M008                               
PULSE_GEN_SET_SHOCC367DRR                D_A_M008                               
PULSE_GEN_SET_SHOCK                      D_A_M008                               
PULSE_GEN_SET_TACHC368DRR                D_A_M008                               
PULSE_GEN_SET_TACHY                      D_A_M008                               
PULSE_GEN_SET_ZONE                       D_A_M008                               
PULSE_GEN_SET_ZONEC369DRR                D_A_M008                               
PULSE_GEN_STAT                           D_A_M008                               
PULSE_GEN_STATC370DRR                    D_A_M008                               
PULSE_GEN_STAT_AT                        D_A_M008                               
PULSE_GEN_STAT_ATC371DRR                 D_A_M008                               
PULSE_GEN_STAT_BRAC372DRR                D_A_M008                               
PULSE_GEN_STAT_BRADY                     D_A_M008                               
PULSE_GEN_STAT_CRT                       D_A_M008                               
PULSE_GEN_STAT_CRTC373DRR                D_A_M008                               
PULSE_GEN_STAT_HR                        D_A_M008                               
PULSE_GEN_STAT_HRC374DRR                 D_A_M008                               
PULSE_GEN_STAT_TACC375DRR                D_A_M008                               
PULSE_GEN_STAT_TACHY                     D_A_M008                               
PURCHASE_ORDER                           D_A_M004                               
PURCHASE_ORDER0192DRR                    D_A_M004                               
PURCHASING                               D_R_M005                               
PURCHASING_SEED_R                        D_A_M004                               
PVW_DATASET                              D_A_M004                               
PVW_DICOMAE                              D_A_M004                               
PW_CAT_FLEX                              D_R_M005                               
PW_CAT_RELTN                             D_R_M005                               
PW_CAT_SYNONYM                           D_R_M007                               
PW_COMP_ACTION                           D_A_M004                               
PW_COMP_ACTION3218DRR                    D_A_M004                               
PW_COMP_ACT_RELTN                        D_A_M006                               
PW_COMP_ACT_RELTN2927DRR                 D_A_M006                               
PW_COMP_CAT_RELTN                        D_R_M007                               
PW_COMP_GROUP                            D_R_M005                               
PW_COMP_OS_RELTN                         D_R_M005                               
PW_COMP_RELTN                            D_R_M005                               
PW_DEF_DOSE_CALC_METHOD                  D_R_M010                               
PW_EVIDENCE_RELTN                        D_R_M005                               
PW_MAINTENANCE_CRITERIA                  D_R_M007                               
PW_OUTCOME_ACTIVIT3865DRR                D_A_M004                               
PW_OUTCOME_ACTIVITY                      D_A_M004                               
PW_PROCESSING_ACTI5280DRR                D_A_M004                               
PW_PROCESSING_ACTION                     D_A_M004                               
PW_PT_RELTN                              D_R_M007                               
PW_VARIANCE_RELTN                        D_A_M004                               
PW_VARIANCE_RELTN3384DRR                 D_A_M004                               
QC_ALPHA_RESPONSES                       D_R_M005                               
QC_COMMENT                               D_A_M004                               
QC_GROUP_ASSAY                           D_R_M005                               
QC_GROUP_CTRL_RESOURCE                   D_R_M005                               
QC_RESULT                                D_A_M004                               
QC_RESULT_EVENT                          D_A_M004                               
QC_RESULT_GRP                            D_A_M004                               
QC_RESULT_RULE_R                         D_A_M004                               
QC_RESULT_TROUBLE_R                      D_A_M004                               
QC_RULE                                  D_R_M005                               
QC_RULE_TYPE                             D_R_M005                               
QC_SCHD_STEP_CTRL_ASSAY                  D_A_M004                               
QC_SCHEDULE                              D_A_M004                               
QC_SCHEDULE_CTRL                         D_A_M004                               
QC_SCHEDULE_STEP                         D_A_M004                               
QC_STAT_PERIOD                           D_A_M004                               
QC_STEP_STATUS                           D_A_M004                               
QC_TROUBLE_STEP                          D_R_M005                               
QMD_ABS_SUBMISSION_RPT                   D_A_W003                               
QMD_PORTAL_PERMISSION                    D_R_M010                               
QUANTITY_ON_HAND                         D_R_M005                               
QUANTITY_REQUIREMENT_INFO                D_R_M005                               
QUARANTINE                               D_A_M004                               
QUARANTINE_RELEASE                       D_A_M004                               
QUESTION                                 D_R_M005                               
QUESTIONNAIRE_DOC_RELTN                  D_R_M005                               
QUESTION_DEPENDENCY                      D_R_M005                               
QUIT_REGIA847DRR                         D_A_M007                               
RAD_ACR_CODES                            D_A_M004                               
RAD_ACR_CODES1092DRR                     D_A_M004                               
RAD_ACR_COMPONENTS                       D_R_M005                               
RAD_BILL_CATEGORIES                      D_R_M005                               
RAD_COMBINE_LABEL                        D_A_M004                               
RAD_COMBINE_RPT                          D_A_M004                               
RAD_COMBINE_RPT3074DRR                   D_A_M004                               
RAD_CONFIGURATION                        D_R_M005                               
RAD_CONFIG_DATA                          D_R_M005                               
RAD_CRITICAL_RESOL6286DRR                D_A_M010                               
RAD_CRITICAL_RESOLVE                     D_A_M010                               
RAD_DEF_SERV_RES                         D_R_M005                               
RAD_DOSE_CONVERSION_FACTOR               D_R_M009                               
RAD_DOSE_FACET_MODALITY                  D_R_M009                               
RAD_DOSE_FACET_R_S4059DRR                D_A_M008                               
RAD_DOSE_FACET_R_S4061DRR                D_A_M008                               
RAD_DOSE_FACET_R_SET                     D_A_M008                               
RAD_DOSE_FACET_R_SET_HIST                D_A_M008                               
RAD_DOSE_SCAN                            D_A_M008                               
RAD_DOSE_SCAN3931DRR                     D_A_M008                               
RAD_DOSE_SCAN_FACE3933DRR                D_A_M008                               
RAD_DOSE_SCAN_FACEB778DRR                D_A_M008                               
RAD_DOSE_SCAN_FACET_R                    D_A_M008                               
RAD_DOSE_SCAN_FACET_R_HIST               D_A_M008                               
RAD_DOSE_SCAN_HIST                       D_A_M008                               
RAD_DOSE_SCAN_HISTB771DRR                D_A_M008                               
RAD_DOSE_SCAN_ORDE3957DRR                D_A_M008                               
RAD_DOSE_SCAN_ORDER_R                    D_A_M008                               
RAD_DOSE_SNOMED_RT_GLOSSARY              D_R_M009                               
RAD_ENCNTR_PATH_R                        D_R_M005                               
