RequestNumber,RequestName,RequestType,ServiceBinding
4054644,pft_sea_acct_fg_encntr_pat,RR,CPMScript
4054639,pft_sea_acct_fground_encntr,RR,CPMScript
4054638,pft_sea_acct_fground_patient,RR,CPMScript
4054637,pft_sea_acct_foreground_client,RR,CPMScript
4054636,pft_sea_acct_foreground_other,RR,CPMScript
4054641,pft_sea_acct_guar_org_acct,RR,CPMScript
4054643,pft_sea_acct_guar_org_encntr,RR,CPMScript
4054640,pft_sea_acct_guar_per_acct,RR,CPMScript
4054642,pft_sea_acct_guar_per_encntr,RR,CPMScript
4054634,pft_sea_acct_org_id,RR,CPMScript
4054633,pft_sea_acct_person_id,RR,CPMScript
4054542,pft_sea_at_acct_id,RR,CPMScript
4054541,pft_sea_at_all,RR,CPMScript
4054543,pft_sea_at_be_id,RR,CPMScript
4054544,pft_sea_at_foreground,RR,CPMScript
4054526,pft_sea_be_acct_id,RR,CPMScript
4054522,pft_sea_be_activity_id,RR,CPMScript
4054521,pft_sea_be_all,RR,CPMScript
4054524,pft_sea_be_encntr_id,RR,CPMScript
4054527,pft_sea_be_foreground,RR,CPMScript
4054528,pft_sea_be_nonpart_be,RR,CPMScript
4054525,pft_sea_be_org_id,RR,CPMScript
4054529,pft_sea_be_part_be,RR,CPMScript
4054523,pft_sea_be_prsnl_id,RR,CPMScript
4054511,pft_sea_billrec_all,RR,CPMScript
4054513,pft_sea_billrec_client_acct,RR,CPMScript
4054512,pft_sea_billrec_foreground,RR,CPMScript
4054681,pft_sea_billtempl_foreground,RR,CPMScript
4054551,pft_sea_bo_acct_id,RR,CPMScript
4054552,pft_sea_bo_bill_id,RR,CPMScript
4054553,pft_sea_bo_pft_encntr_id,RR,CPMScript
4053073,pft_sea_corsp_acct_id,RR,CPMScript
4053074,pft_sea_corsp_be_id,RR,CPMScript
4053077,pft_sea_corsp_corsp_id,RR,CPMScript
4053076,pft_sea_corsp_encntr_id,RR,CPMScript
4053079,pft_sea_corsp_foreground,RR,CPMScript
4053075,pft_sea_corsp_health_plan_id,RR,CPMScript
4053078,pft_sea_corsp_keyword_id,RR,CPMScript
4053071,pft_sea_corsp_org_id,RR,CPMScript
4053070,pft_sea_corsp_person_id,RR,CPMScript
4053072,pft_sea_corsp_trans_id,RR,CPMScript
4054602,pft_sea_dact_all,RR,CPMScript
4054603,pft_sea_dact_be_id,RR,CPMScript
4054601,pft_sea_dact_foreground,RR,CPMScript
4054604,pft_sea_dact_org_id,RR,CPMScript
4054596,pft_sea_deposit_activity_id,RR,CPMScript
4054592,pft_sea_deposit_all,RR,CPMScript
4054593,pft_sea_deposit_depacct_id,RR,CPMScript
4054591,pft_sea_deposit_foreground,RR,CPMScript
4054595,pft_sea_deposit_prsnl_id,RR,CPMScript
4054594,pft_sea_deposit_session_id,RR,CPMScript
4053102,pft_sea_encntr_acct_id,RR,CPMScript
4054691,pft_sea_encntr_acctid,RR,CPMScript
4054690,pft_sea_encntr_foreground,RR,CPMScript
4054694,pft_sea_encntr_org_guarantor,RR,CPMScript
4054693,pft_sea_encntr_pers_guarantor,RR,CPMScript
4054692,pft_sea_encntr_person_id,RR,CPMScript
4054611,pft_sea_fcc_all,RR,CPMScript
4054612,pft_sea_fcc_be_id,RR,CPMScript
4054613,pft_sea_fcc_foreground,RR,CPMScript
4054622,pft_sea_gli_all,RR,CPMScript
4054623,pft_sea_gli_be_id,RR,CPMScript
4054621,pft_sea_gli_foreground,RR,CPMScript
4054624,pft_sea_gli_parent,RR,CPMScript
4054671,pft_sea_healthplan_foreground,RR,CPMScript
4054661,pft_sea_nomen_foreground,RR,CPMScript
4054508,pft_sea_org_acct_id,RR,CPMScript
4054502,pft_sea_org_activity_id,RR,CPMScript
4054503,pft_sea_org_all,RR,CPMScript
4054507,pft_sea_org_billing_entity_id,RR,CPMScript
4054509,pft_sea_org_by_type,RR,CPMScript
4054505,pft_sea_org_encntr_id,RR,CPMScript
4054501,pft_sea_org_foreground,RR,CPMScript
4054506,pft_sea_org_health_plan_id,RR,CPMScript
4054504,pft_sea_org_person_id,RR,CPMScript
4054587,pft_sea_person_acct_id,RR,CPMScript
4054583,pft_sea_person_activity_id,RR,CPMScript
4054582,pft_sea_person_all,RR,CPMScript
4054586,pft_sea_person_encntr_id,RR,CPMScript
4054581,pft_sea_person_foreground,RR,CPMScript
4054584,pft_sea_person_health_plan_id,RR,CPMScript
4054585,pft_sea_person_org_id,RR,CPMScript
4054656,pft_sea_pftencntr_foreground,RR,CPMScript
4054564,pft_sea_prsnl_activity_id,RR,CPMScript
4054562,pft_sea_prsnl_all,RR,CPMScript
4054563,pft_sea_prsnl_be_id,RR,CPMScript
4054561,pft_sea_prsnl_foreground,RR,CPMScript
4054565,pft_sea_prsnl_session_id,RR,CPMScript
4054572,pft_sea_sess_all,RR,CPMScript
4054575,pft_sea_sess_deposit_id,RR,CPMScript
4054571,pft_sea_sess_foreground,RR,CPMScript
4054574,pft_sea_sess_prsnl_id,RR,CPMScript
4054573,pft_sea_sess_status,RR,CPMScript
4054652,pft_sea_trans_acct_id,RR,CPMScript
4054654,pft_sea_trans_all_acct_id,RR,CPMScript
4054653,pft_sea_trans_check_acct_id,RR,CPMScript
4054651,pft_sea_trans_foreground,RR,CPMScript
4054655,pft_sea_trans_session_id,RR,CPMScript
4099412,pft_search_guarantor_account,RR,CPMScript
4099148,pft_sp_start_batch,RR,CPMScript
4099274,pft_srch_client_research_acc,RR,CPMScript
4050179,pft_srv_get_bill,RR,CPMScript
4050178,pft_srv_save_bill,RR,CPMScript
4050211,pft_srvApplyRules,RR,Transaction
4050111,pft_srvChargeServiceInterface,RR,Transaction
4050214,pft_srvCheckRules,RR,Transaction
4050122,pft_srvConditionTree,RR,Billing
4050213,pft_srvDelRuleset,RR,Transaction
4050210,pft_srvFetchRules,RR,Transaction
4050121,pft_srvGetBills,RR,Billing
4050126,pft_srvGetStatements,RR,Billing
4050132,pft_srvInitializeQTPM,RR,Transaction
4050137,pft_srvNTQTPM,RR,Transaction
4050212,pft_srvProcessRules,RR,Transaction
4050215,pft_srvProcessRulesEx,RR,Transaction
4050134,pft_srvReprocessCharges,RR,Transaction
4050119,pft_srvSaveBills,RR,Billing
4050123,pft_srvSaveStatements,RR,Billing
4050131,pft_srvTransQTPM,RR,Transaction
4050141,pft_srvUptClaim,RR,Billing
4050139,pft_srvUptStatement,RR,Billing
4050222,pft_srvValidateClaims,RR,Billing
4054880,pft_stm,RR,CPMScriptBatch
4054881,pft_stm_generation,RR,CPMScriptBatch
4080152,pft_stmt_cycle_processing,RR,CPMScriptBatch
4080104,pft_stmt_gen,RR,CPMScriptBatch
4080105,pft_stmt_gen_job,RR,CPMScriptBatch
4054758,pft_submit_batchentry,RR,CPMScript
4054754,pft_submit_batchprocessing,RR,CPMScript
4072015,pft_submit_remittance_batch,RR,CPMScript
4099454,pft_surchrg_check_enabled,RR,CPMScript
4050225,pft_svc_get_logical_domain,RR,CPMScript
4059600,pft_test_req,RR,CPMScriptBatch
4051722,pft_transfer_nonar_at,RR,CPMScript
4051723,pft_transfer_nonpat_acct,RR,CPMScript
4051725,pft_transfer_nptods_wrapper,RR,CPMScript
4051724,pft_transfer_pat_acct,RR,CPMScript
4072048,pft_transfer_trans,RR,CpmScript
4072039,pft_transfer_transaction,RR,CPMScript
4050155,pft_translate_edi,RR,CPMScript
4059039,pft_translate_encntr_payadj,RR,CPMScript
4059045,pft_translate_encntr_return,RR,CPMScript
4051557,pft_transmit_bill_job,RR,CPMScriptBatch
4099248,pft_transmit_corsp_job,RR,CPMScriptBatch
4080134,pft_uncombine_clinical_encntr,RR,CPMScriptAsync
4080210,pft_uncombine_financial_encntr,RR,CPMScript
4054759,pft_undo_batchentry,RR,CPMScript
4054752,pft_undo_batchprocessing,RR,CPMScript
4058315,pft_upd_be_cnvt_rate_reltn,RR,CPMScript
4051506,pft_upt_acct,RR,CPMScript
4051507,pft_upt_acct_bal,RR,CPMScript
4051519,pft_upt_acct_prsnl_reltn,RR,CPMScript
4051511,pft_upt_acct_reltn,RR,CPMScript
4051703,pft_upt_acct_templ,RR,CPMScript
4050110,pft_upt_acctc,RR,CPMScript
4057002,pft_upt_ap_batch,RR,CpmScriptBatch
4057008,pft_upt_ap_options,RR,CpmScript
4059102,pft_upt_ar_conv_info,RR,CPMScript
4051514,pft_upt_at_acct_reltn,RR,CPMScript
4051707,pft_upt_at_prsnl_reltn,RR,CPMScript
4054843,pft_upt_attrib_field_reltn,RR,CPMScript
4054763,pft_upt_batch_post_date,RR,CPMScript
4054764,pft_upt_batchentry,RR,CPMScript
4054753,pft_upt_batchprocessing,RR,CPMScriptAsync
4052129,pft_upt_be_sec_reltn,RR,CPMScript
4051571,pft_upt_benefit_order,RR,CPMScript
4054022,pft_upt_bill_rec_status,RR,CPMScript
4051573,pft_upt_bo_bill,RR,CPMScript
4051572,pft_upt_bo_charges,RR,CPMScript
4050166,pft_upt_bo_from_pm,RR,CPMScriptAsync
4051548,PFT_UPT_BR_IMAGE_FLAG,RR,CPMScript
4054804,PFT_UPT_BT_COND,RR,CPMScript
4050537,PFT_UPT_BT_COND_MOD,RR,CPMScript
4054803,PFT_UPT_BT_COND_SEQ,RR,CPMScript
4053256,pft_upt_bt_info,RR,CPMScriptBatch
4055002,pft_upt_bt_selection,RR,CPMScript
4054812,pft_upt_bt_udv_change,RR,CPMScript
4054811,pft_upt_bt_udv_inactivate,RR,CPMScript
4059033,pft_upt_ca_criteria,RR,CPMScript
4051627,pft_upt_charge_bo_reltn,RR,CPMScript
4053482,pft_upt_chrg_grp_exc,RR,CPMScript
4051625,pft_upt_chrg_grp_reltn,RR,CPMScript
4050138,pft_upt_claim_srv,RR,CPMScript
4050902,pft_upt_claims_process,RR,CPMScript
114812,PFT_UPT_CONDITION_CODES,RR,cpmscript
4052603,pft_upt_consAT,RR,CPMScript
4050117,pft_upt_csi_log_srv,RR,CPMScript
4052108,pft_upt_delivery_system,RR,CPMScript
4059021,pft_upt_delq_formal_plan,RR,CPMScript
4059011,pft_upt_delq_informal_plan,RR,CPMScript
4051903,pft_upt_denial_code_ref,RR,CPMScript
4052802,pft_upt_dep_acct,RR,CPMScript
4052904,pft_upt_doc_template,RR,CPMScript
4052392,pft_upt_dunning_msg,RR,CPMScript
4052383,pft_upt_dunning_reltn,RR,CPMScript
4050712,pft_upt_encntr_code,RR,CPMScript
4059058,pft_upt_expct_actual_def,RR,CPMScript
4052605,pft_upt_expired_consAT,RR,CPMScript
4080171,PFT_UPT_EXT_ACCT_ID_TXT,RR,cpmscript
4053301,pft_upt_fcctool,RR,CPMScript
4052376,pft_upt_field_position,RR,CPMScript
4053432,pft_upt_gl_alias,RR,CPMScript
4053405,pft_upt_gl_company_alias,RR,CPMScript
4053492,pft_upt_gl_translog,RR,CPMScriptBatch
4053409,pft_upt_gl_type_alias,RR,CPMScript
4052157,pft_upt_group_exclusion,RR,CPMScript
4052152,pft_upt_group_prsnl,RR,CPMScript
4051103,pft_upt_hold_info,RR,CPMScript
4052112,pft_upt_hp_cov_sch_reltn,RR,CPMScript
4054802,PFT_UPT_INACTIVATE_BT_COND,RR,CPMScript
4053325,PFT_UPT_INACTIVATE_DOMAIN,RR,CPMScript
4053345,pft_upt_inactivate_prov_alias,RR,CPMScript
4053326,PFT_UPT_INACTVT_ENCNTR_TYP_CLS,RR,CPMScript
4050217,pft_upt_ins_dm_info,RR,CPMScript
4051302,pft_upt_marker,RR,CPMScript
114810,PFT_UPT_OCCURRENCE_CODES,RR,cpmscript
4054712,pft_upt_payment_detail,RR,CPMScript
4059022,pft_upt_pc_formal_plan,RR,CPMScriptBatch
4059012,pft_upt_pc_informal_plan,RR,CPMScriptBatch
4051112,pft_upt_pe_status_reason,RR,CPMScript
4053390,pft_upt_pe_status_rsn,RR,CPMScript
4050546,pft_upt_person_book,RR,CPMScript
4051574,pft_upt_pft_charge,RR,CPMScript
4053485,pft_upt_pft_compare,RR,CPMScript
4051570,pft_upt_pft_encntr,RR,CPMScript
4057901,pft_upt_pft_prorate,RR,CPMScript
4051851,pft_upt_prefs,RR,CPMScript
4054967,pft_upt_process_queue_delete,RR,CPMScript
4052011,pft_upt_process_queue_inactivate,RR,CPMScript
4054966,pft_upt_process_queue_status,RR,CPMScript
4054972,pft_upt_provider_nbr,RR,CPMScript
4052155,pft_upt_prsnl_group,RR,CPMScript
4054964,pft_upt_push_queue_entries,RR,CPMScript
4053413,pft_upt_reclass_receivables,RR,CPMScriptBatch
4050406,pft_upt_report,RR,CPMScript
4054955,pft_upt_selected_criteria,RR,CPMScript
4054954,pft_upt_selected_task,RR,CPMScript
4052402,pft_upt_session,RR,CPMScript
114811,PFT_UPT_SPAN_CODES,RR,cpmscript
4052389,pft_upt_statement_cycle,RR,CPMScript
4050142,pft_upt_stm_srv,RR,CPMScript
4052394,pft_upt_stmt_cycle_child_reltn,RR,CPMScript
4052386,pft_upt_stmt_cycle_reltn,RR,CPMScript
4059041,pft_upt_sub_type_security,RR,CPMScript
4052014,pft_upt_task_owner,RR,CPMScript
4050164,pft_upt_tl_suppression_flag,RR,CPMScript
4054902,pft_upt_tpm,RR,CPMScript
4054919,pft_upt_tpm_catalog,RR,CPMScript
4054937,pft_upt_tpm_chrg_tier,RR,CPMScript
4054938,pft_upt_tpm_condition,RR,CPMScript
4054916,pft_upt_tpm_root,RR,CPMScript
4054912,pft_upt_tpm_rule,RR,CPMScript
4054939,pft_upt_tpm_rule_def,RR,CPMScript
4054934,pft_upt_tpm_rule_tier,RR,CPMScript
4054935,pft_upt_tpm_subtype_tier,RR,CPMScript
4054936,pft_upt_tpm_trans_rsn_tier,RR,CPMScript
4051802,pft_upt_trans_alias,RR,CPMScript
4050151,pft_upt_transstatus,RR,CPMScript
4050152,pft_upt_transstatus_by_session,RR,CPMScript
4052782,pft_upt_umdap,RR,CPMScript
114813,PFT_UPT_VALUE_CODES,RR,cpmscript
4080095,pft_upt_view,RR,CPMScript
4052408,pft_validate_bill_rec,RR,CPMScript
4052406,pft_validate_org,RR,CPMScript
4052407,pft_validate_person,RR,CPMScript
4054650,pft_verify_acct_nbr,RR,CPMScript
4054519,pft_verify_claim_nbr,RR,CPMScript
4080310,pft_verify_combine_eligibility,RR,CPMScript
4054695,pft_verify_encntr_nbr,RR,CPMScript
4080108,pft_verify_fin_encntr_can_rec,RR,CPMScript
4054576,pft_verify_session_id,RR,CPMScript
4099240,pft_wf_add_action_code,RR,CPMScript
4099310,pft_wf_add_issue_attributes,RR,CPMScript
4099192,pft_wf_add_issue_to_entity,RR,CPMScript
4099230,pft_wf_add_process_model,RR,CPMScript
4052030,pft_wf_batch_process,RR,CPMScript
4099292,pft_wf_del_processmodel,RR,CPMScript
4099305,pft_wf_eval_action_for_del,RR,CPMScript
4099291,pft_wf_eval_wi_for_del,RR,CPMScript
4099237,pft_wf_get_action_codes,RR,CPMScript
4099238,pft_wf_get_actions,RR,CPMScript
4099298,pft_wf_get_add_assign_crit,RR,CPMScript
4099229,pft_wf_get_add_process_model,RR,CPMScript
4099297,pft_wf_get_assign_rules_view,RR,CPMScript
4099299,pft_wf_get_assignment_rule,RR,CPMScript
4052029,pft_wf_get_batch_events,RR,CPMScript
4099191,pft_wf_get_issue_by_alias,RR,CPMScript
4052050,pft_wf_get_org_by_type,RR,CPMScript
4099234,pft_wf_get_process_model,RR,CPMScript
4099316,pft_wf_get_process_models,RR,CPMScript
4052020,pft_wf_get_queue_data,RR,CPMScript
4099326,pft_wf_get_unassigned_wi,RR,CPMScript
4099233,pft_wf_get_workitems_view,RR,CPMScript
4099300,pft_wf_modify_assignment_rule,RR,CPMScript
4099235,pft_wf_modify_process_model,RR,CPMScript
4099317,pft_wf_move_work_item,RR,CPMScriptAsync
4099301,pft_wf_notification_listeners,RR,CPMScript
4052027,pft_wf_past_due_claims,RR,CPMScriptBatch
4052025,pft_wf_publish_queue_event,RR,CPMScript
4052023,pft_wf_queue,RR,CPMScriptBatch
4052021,pft_wf_queue_assignment,RR,CPMScript
4052022,pft_wf_queue_definition,RR,CPMScript
4052024,pft_wf_queue_distribution,RR,CPMScript
4052026,pft_wf_queue_item_event,RR,CPMScript
4099386,pft_wf_save_action_cd_auth,RR,CPMScript
4099294,pft_wf_save_assignment_rule,RR,CPMScript
4051313,pft_wf_state_evaluation,RR,CPMScriptBatch
4055011,pft_wf_task,RR,CPMScript
4055010,pft_wf_task_admin,RR,CPMScript
4055012,pft_wf_task_distribution,RR,CPMScript
4051314,pft_wf_temporal_event,RR,CPMScriptBatch
4099388,pft_wf_update_action_code,RR,CPMScript
4099561,pft_wrapper_process_reg_mods,RR,CPMScript
305660,PHA.AdminCharge,RR,PhaUtility
305665,PHA.BatchDispense,RR,PhaFillList
305965,PHA.BatchDispenseOrig,RR,PhaFillListOrig
360016,PHA.DischargeCheck,RR,PHA.PhaOrderService
305615,PHA.Dispense,RR,PhaFillList
305915,PHA.DispenseOrig,RR,PhaFillListOrig
305610,PHA.Dose,RR,PhaFillList
305910,PHA.DoseOrig,RR,PhaFillListOrig
305675,PHA.FillFlushMDDPreferences,RR,PhaFillList
305605,PHA.FillList,RR,PhaFillList
305905,PHA.FillListOrig,RR,PhaFillListOrig
305600,PHA.FillStep,RR,PHA.DispenseService
360001,PHA.findProdStep,RR,PHA.phaProdSelectService
305670,PHA.FlushMDDPreferences,RR,PhaFillList
305671,PHA.FlushMDDPreferencesAsynch,RDM,PHA.FillListAsync
305680,PHA.GetAdvDispenseRoutingSynch,RR,PhaUtility
305685,PHA.GetEstimatedADRSynch,RR,PhaUtility
305640,PHA.InboundRetail,RR,PhaUtility
305601,PHA.InitialDoseStep,RR,PHA.DispenseService
360151,PHA.InternalUBCDispense,RR,PHA.InboundDispense
305655,PHA.OrderSchedule,RR,PhaFillList
305955,PHA.OrderScheduleOrig,RR,PhaFillListOrig
360015,PHA.PyxisDispense,RR,PHA.PhaOrderService
360017,PHA.QueueMessage,RR,PHA.PhaOrderService
360018,PHA.QueueMessageT,RR,PHA.PhaOrderService
305575,PHA.ResolveFutureCharges,RDM,PHA.FillListAsync
305635,PHA.RetailDispense,RR,PhaFillList
305935,PHA.RetailDispenseOrig,RR,PhaFillListOrig
305620,PHA.Transfer,RR,PhaUtility
360150,PHA.UBCInboundDispense,RR,PHA.InboundDispense
300017,pha_add_adhoc_sched,RR,CPMScript
342060,PHA_ADD_BILLCODE,RR,CPMScript
300602,pha_add_billitem,RR,CPMScript
305860,pha_add_disp_event,RR,CPMScript
305066,pha_add_disp_hx,RR,CPMScript
306060,pha_add_dispcat,RR,CPMScript
310060,pha_add_dispcat_form_r,RR,CPMScript
376000,pha_add_errquerec,RR,CPMScript
305067,pha_add_fill_bat_hx,RR,CPMScript
305362,pha_add_fill_bat_ord_hx,RR,CPMScript
305361,pha_add_fill_bat_run_hx,RR,CPMScript
305062,pha_add_fill_batch,RR,CPMScript
305068,pha_add_fill_cyc_hx,RR,CPMScript
305061,pha_add_fill_cycle,RR,CPMScript
305064,pha_add_fill_cycle_batch,RR,CPMScript
305363,pha_add_fill_print_hx,RR,CPMScript
305364,pha_add_fill_print_ord_hx,RR,CPMScript
303061,pha_add_form,RR,CPMScript
300060,pha_add_frq,RR,CPMScript
300063,pha_add_frqdow,RR,CPMScript
300061,pha_add_frqsched,RR,CPMScript
300062,pha_add_frqtod,RR,CPMScript
320160,pha_add_generic,RR,CPMScript
305760,pha_add_ivset,RR,CPMScript
301960,pha_add_longtext,RR,CPMScript
399960,pha_add_med_definition,RR,CPMScript
305065,pha_add_ord_disp,RR,CPMScript
320260,pha_add_order_alert,RR,CPMScript
305161,pha_add_order_prod,RR,CPMScript
302960,pha_add_phanotes,RR,CPMScript
320660,pha_add_pharmunit,RR,CPMScript
341060,PHA_ADD_PRICE_RANGE,RR,CPMScript
305162,pha_add_prod_dispense_hx,RR,CPMScript
374000,pha_add_querec,RR,CPMScript
320360,pha_add_reason_code,RR,CPMScript
335062,pha_add_report_batch,RR,CPMScript
303060,pha_add_route,RR,CPMScript
303062,pha_add_rtform,RR,CPMScript
303063,pha_add_transfer_act,RR,CPMScript
305463,pha_bld_manuf,RR,CPMScript
305420,pha_chk_dup_ndc,RR,CPMScript
305627,pha_chk_filled_by_cycle,RR,CPMScript
306040,pha_del_dispcat,RR,CPMScript
310040,pha_del_dispcat_form_r,RR,CPMScript
305042,pha_del_fill_batch,RR,CPMScript
305044,pha_del_fill_cycle_batch,RR,CPMScript
303041,pha_del_form,RR,CPMScript
300040,pha_del_frq,RR,CPMScript
300043,pha_del_frqdow,RR,CPMScript
300041,pha_del_frqsched,RR,CPMScript
300042,pha_del_frqtod,RR,CPMScript
320140,pha_del_generic,RR,CPMScript
320240,pha_del_order_alert,RR,CPMScript
341040,pha_del_price_range,RR,CPMScript
375000,pha_del_querec,RR,CPMScript
320340,pha_del_reason_event,RR,CPMScript
303040,pha_del_route,RR,CPMScript
303042,pha_del_rtform,RR,CPMScript
303043,pha_del_transfer_act,RR,CPMScript
302550,pha_formula_service_active,RR,CPMScript
300800,pha_gen_product,RR,CPMScriptBatch
300025,pha_get_adhoc_frqsched,RR,CPMScript
300070,pha_get_ahfs,RR,CPMScript
331021,pha_get_ahfs_by_syn,RR,CPMScript
301999,pha_get_applications,RR,CPMScript
300821,pha_get_batch_parms,RR,CPMScript
340020,pha_get_billcode,RR,CPMScript
300721,PHA_GET_CODE_ALIAS,RR,CPMScript
305422,pha_get_code_value_ext,RR,CPMScript
305421,pha_get_codeval_alias,RR,CPMScript
305123,pha_get_cycles,RR,CPMScript
360020,pha_get_device_credits,RR,CPMScript
360019,pha_get_device_orders,RR,CPMScript
305820,pha_get_disp_event,RR,CPMScript
305026,pha_get_disp_hx,RR,CPMScript
306020,pha_get_dispcat,RR,CPMScript
310020,pha_get_dispcat_form_r,RR,CPMScript
305126,pha_get_encntr_domain,RR,CPMScript
305027,pha_get_fill_bat_hx,RR,CPMScript
305321,pha_get_fill_bat_run_hx,RR,CPMScript
305022,pha_get_fill_batch,RR,CPMScript
305124,pha_get_fill_batch_cycles,RR,CPMScript
305028,pha_get_fill_cyc_hx,RR,CPMScript
305021,pha_get_fill_cycle,RR,CPMScript
305024,pha_get_fill_cycle_batch,RR,CPMScript
350028,pha_get_fill_orders,RR,CPMScript
305704,pha_get_fill_status,RR,CPMScript
303021,pha_get_form,RR,CPMScript
300020,pha_get_frq,RR,CPMScript
300030,pha_get_frq_details,RR,CPMScript
300023,pha_get_frqdow,RR,CPMScript
300022,pha_get_frqtod,RR,CPMScript
320120,pha_get_generic,RR,CPMScript
350121,pha_get_item,RR,Cpm.ScriptCache
380820,pha_get_item_by_identifier,RR,CPMScript
300050,pha_get_item_help,RR,CPMScript
305720,pha_get_ivset,RR,CPMScript
305128,pha_get_loc_grp,RR,CPMScript
300080,pha_get_location,RR,CPMScript
301920,pha_get_longtext,RR,CPMScript
325020,pha_get_longtextid,RR,CPMScript
305424,pha_get_manfitem_by_id,RR,CPMScript
300150,pha_get_mdx_form,RR,CPMScript
300140,pha_get_mdx_route,RR,CPMScript
350123,pha_get_meddef_by_gfc,RR,CPMScript
300170,pha_get_meddef_list,RR,CPMScript
300190,pha_get_mul_form,RR,CPMScript
300180,pha_get_mul_route,RR,CPMScript
300200,pha_get_mul_unit,RR,CPMScript
300601,pha_get_nomen_by_cki,RR,CPMScript
305125,pha_get_nurse_unit,RR,CPMScript
300090,pha_get_nursing_grp,RR,CPMScript
320520,pha_get_oeformat,RR,CPMScript
305025,pha_get_ord_disp,RR,CPMScript
305127,pha_get_ord_encntr,RR,CPMScript
350030,pha_get_ord_item,RR,CPMScript
350022,pha_get_ord_review,RR,CPMScript
305425,pha_get_ordcatsyn,RR,CPMScript
320220,pha_get_order_alert,RR,CPMScript
315020,pha_get_order_id,RR,CPMScript
305121,pha_get_order_prod,RR,CPMScript
350024,pha_get_order_product,RR,CPMScript
300110,pha_get_orderable,RR,CPMScript
350020,pha_get_orders,RR,CPMScript
350023,pha_get_ordseq,RR,CPMScript
302400,pha_get_person_profile_info,RR,CPMScript
302920,pha_get_person_provider,RR,CPMScript
350021,pha_get_phanotes,RR,CPMScript
320620,pha_get_pharmunit,RR,CPMScript
341020,pha_get_price_range,RR,CPMScript
303029,pha_get_primary_mnem,RR,CPMScript
305122,pha_get_prod_dispense_hx,RR,CPMScript
311020,pha_get_prod_list,RR,CPMScript
350120,pha_get_product,RR,CPMScriptBatch
350025,pha_get_product_by_route,RR,CPMScript
350026,pha_get_profile,RR,CpmScript_logging
300100,pha_get_provider,RR,CPMScript
305220,pha_get_prsn_alias,RR,CPMScript
372000,pha_get_quepref,RR,CPMScript
373000,pha_get_querec,RR,CPMScript
322020,pha_get_question_answers,RR,CPMScript
300130,pha_get_rb_form,RR,CPMScript
300120,pha_get_rb_route,RR,CPMScript
320320,pha_get_reason_code,RR,CPMScript
399920,pha_get_refdata,RR,CPMScript
335022,pha_get_report_batch,RR,CPMScript
303020,pha_get_route,RR,CPMScript
303022,pha_get_rtform,RR,CPMScript
305740,pha_get_set_item,RR,CPMScript
350125,pha_get_tnf_mnem,RR,CPMScript
360110,pha_get_tractionpref,RR,CPMScript
303023,pha_get_transfer_act,RR,CPMScript
330200,pha_get_unverified_orders,RR,CPMScript
350920,PHA_GET_USER_BY_ID,RR,CPMScript
301980,pha_ins_longtext,RR,CPMScript
330120,pha_prod_by_orc,RR,CPMScript
305865,pha_rpt_act_drug_inq,RR,CPMScript
305621,pha_rpt_cartfill,RR,CPMScript
305623,pha_rpt_fill_bat_mem,RR,CPMScript
305625,pha_rpt_fill_bat_print,RR,CPMScript
305624,pha_rpt_fill_bat_tbl,RR,CPMScript
305626,pha_rpt_fill_print_drv,RR,CPMScriptBatch
305622,pha_rpt_fillist,RR,CPMScript
300801,pha_run_prod_list,RR,CPMScriptBatch
385804,pha_svr_build_prescription_message,RPC,PharmacyPrescriptionMessage
380818,pha_svr_can_process_med_request,RPC,rxmedrequest
385805,pha_svr_check_prescription_message_integrity,RPC,PharmacyPrescriptionMessage
395606,pha_svr_check_refill_request_eligibility,RPC,RefillRequest
395607,pha_svr_create_refill_request,RPC,RefillRequest
385829,pha_svr_determine_electronic_prescription_details_by_order,RPC,PharmacyPrescriptionProcess
385830,pha_svr_determine_erx_details_by_prescription_message_id,RPC,PharmacyPrescriptionProcess
395516,pha_svr_determine_prescription_order_routing,RPC,SuspendedOrder
395515,pha_svr_determine_suspend_until_date_time,RPC,SuspendedOrder
302502,pha_svr_evaluate_method,RPC,formula
395590,pha_svr_evaluate_verification,RPC,rxverification
350000,pha_svr_get_billed_claim_details,RPC,pharmacyclaimquery
350001,pha_svr_get_claim_history,RPC,pharmacyclaimquery
302505,pha_svr_get_default_reltn,RPC,formula
395600,pha_svr_get_description_by_med_product_id,RPC,rxformulary
385832,pha_svr_get_erx_requests,RPC,PharmacyElectronicPrescriptionsView
385833,pha_svr_get_erx_requests_pagination_context,RPC,PharmacyElectronicPrescriptionsView
302504,pha_svr_get_fac_reltn,RPC,formula
385813,pha_svr_get_fill_details_by_dispense,RPC,PrescriptionDispenseQuery
385811,pha_svr_get_fill_details_by_order_id,RPC,PrescriptionDispenseQuery
302500,pha_svr_get_formulas,RPC,formula
395596,pha_svr_get_items_by_gtin,RPC,rxformulary
385812,pha_svr_get_latest_fill_details_by_order_id,RPC,PrescriptionDispenseQuery
395502,pha_svr_get_latest_outpatient_order_details,RPC,PrescriptionOrderQuery
395598,pha_svr_get_mmdcs_by_disp_info,RPC,rxformulary
380813,pha_svr_get_orders_latest_med_request,RPC,rxmedrequest
380812,pha_svr_get_orders_med_requests,RPC,rxmedrequest
395504,pha_svr_get_outpatient_order_details_by_prescription_message_id,RPC,PrescriptionOrderQuery
